,Year,Player,Pos,Age,Tm,G,TS%,3P%,2P%
23794,2016,James Johnson,PF,28,TOR,57,0.532,0.303,0.54
23795,2016,Joe Johnson,SF,34,TOT,81,0.538,0.383,0.471
23796,2016,Joe Johnson,SF,34,BRK,57,0.512,0.371,0.427
23797,2016,Joe Johnson,SF,34,MIA,24,0.603,0.417,0.569
23798,2016,Orlando Johnson,SG,26,TOT,7,0.346,0.2,0.292
23799,2016,Orlando Johnson,SG,26,PHO,2,0.407,0.2,0.333
23800,2016,Orlando Johnson,SG,26,NOP,5,0.28,0.2,0.25
23801,2016,Stanley Johnson,SF,19,DET,73,0.46,0.307,0.41
23802,2016,Tyler Johnson,SG,23,MIA,36,0.579,0.38,0.529
23803,2016,Wesley Johnson,SF,28,LAC,80,0.513,0.333,0.51
23804,2016,Nikola Jokic,C,20,DEN,80,0.582,0.333,0.541
23805,2016,Dahntay Jones,SF,35,CLE,1,0.464,0.5,0.417
23806,2016,James Jones,SF,35,CLE,48,0.58,0.394,0.447
23807,2016,Terrence Jones,PF,24,HOU,50,0.519,0.316,0.49
23808,2016,Tyus Jones,PG,19,MIN,37,0.45,0.302,0.388
23809,2016,DeAndre Jordan,C,27,LAC,77,0.628,0,0.704
23810,2016,Cory Joseph,SG,24,TOR,80,0.512,0.273,0.478
23811,2016,Chris Kaman,C,33,POR,16,0.496,0.25,0.487
23812,2016,Frank Kaminsky,C,22,CHO,81,0.513,0.337,0.455
23813,2016,Enes Kanter,C,23,OKC,82,0.626,0.476,0.579
23814,2016,Sergey Karasev,SF,22,BRK,40,0.562,0.297,0.514
23815,2016,Sasha Kaun,C,30,CLE,25,0.527,,0.529
23816,2016,Ryan Kelly,PF,24,LAL,36,0.44,0.135,0.446
23817,2016,Michael Kidd-Gilchrist,SF,22,CHO,7,0.603,0.429,0.556
23818,2016,Sean Kilpatrick,SG,26,TOT,31,0.576,0.342,0.538
23819,2016,Sean Kilpatrick,SG,26,DEN,8,0.551,0.235,1
23820,2016,Sean Kilpatrick,SG,26,BRK,23,0.578,0.361,0.526
23821,2016,Brandon Knight,SG,24,PHO,52,0.522,0.342,0.461
23822,2016,Kyle Korver,SG,34,ATL,80,0.578,0.398,0.502
23823,2016,Kosta Koufos,C,26,SAC,78,0.54,,0.532
23824,2016,Jeremy Lamb,SG,23,CHO,66,0.529,0.309,0.529
23825,2016,Carl Landry,PF,32,PHI,36,0.605,0.462,0.561
23826,2016,Shane Larkin,PG,23,BRK,78,0.515,0.361,0.464
23827,2016,Joffrey Lauvergne,C,24,DEN,59,0.567,0.245,0.557
23828,2016,Zach LaVine,SG,20,MIN,82,0.548,0.389,0.482
23829,2016,Ty Lawson,PG,28,TOT,66,0.476,0.333,0.419
23830,2016,Ty Lawson,PG,28,HOU,53,0.48,0.33,0.415
23831,2016,Ty Lawson,PG,28,IND,13,0.46,0.357,0.434
23832,2016,Courtney Lee,SG,30,TOT,79,0.551,0.378,0.493
23833,2016,Courtney Lee,SG,30,MEM,51,0.556,0.37,0.502
23834,2016,Courtney Lee,SG,30,CHO,28,0.54,0.392,0.475
23835,2016,David Lee,PF,32,TOT,55,0.568,0,0.533
23836,2016,David Lee,PF,32,BOS,30,0.499,0,0.455
23837,2016,David Lee,PF,32,DAL,25,0.66,,0.636
23838,2016,Alex Len,C,22,PHO,78,0.482,0.143,0.426
23839,2016,Kawhi Leonard,SF,24,SAS,72,0.616,0.443,0.528
23840,2016,Meyers Leonard,PF,23,POR,61,0.561,0.377,0.527
23841,2016,Jon Leuer,PF,26,PHO,67,0.555,0.382,0.511
23842,2016,Damian Lillard,PG,25,POR,75,0.56,0.375,0.45
23843,2016,Jeremy Lin,SG,27,CHO,78,0.534,0.336,0.446
23844,2016,Shaun Livingston,PG,30,GSW,78,0.581,0.167,0.548
23845,2016,Kevon Looney,PF,19,GSW,5,0.643,0.5,0.6
23846,2016,Brook Lopez,C,27,BRK,73,0.562,0.143,0.515
23847,2016,Robin Lopez,C,27,NYK,82,0.574,0,0.54
23848,2016,Kevin Love,PF,27,CLE,77,0.553,0.36,0.467
23849,2016,Kyle Lowry,PG,29,TOR,77,0.578,0.388,0.461
23850,2016,Trey Lyles,PF,20,UTA,80,0.517,0.383,0.461
23851,2016,Shelvin Mack,PG,25,TOT,52,0.507,0.312,0.493
23852,2016,Shelvin Mack,PG,25,ATL,24,0.464,0.148,0.529
23853,2016,Shelvin Mack,PG,25,UTA,28,0.52,0.357,0.482
23854,2016,Ian Mahinmi,C,29,IND,71,0.603,,0.589
23855,2016,Devyn Marble,SG,23,ORL,28,0.368,0.25,0.333
23856,2016,Boban Marjanovic,C,27,SAS,54,0.662,,0.603
23857,2016,Kendall Marshall,PG,24,PHI,30,0.449,0.327,0.391
23858,2016,Jarell Martin,PF,21,MEM,27,0.534,0,0.474
23859,2016,Kevin Martin,SG,32,TOT,55,0.52,0.36,0.378
23860,2016,Kevin Martin,SG,32,MIN,39,0.523,0.369,0.381
23861,2016,Kevin Martin,SG,32,SAS,16,0.504,0.333,0.365
23862,2016,Wesley Matthews,SF,29,DAL,78,0.532,0.36,0.432
23863,2016,O.J. Mayo,SG,28,MIL,41,0.474,0.321,0.421
23864,2016,Luc Mbah,PF,29,LAC,75,0.498,0.325,0.485
23865,2016,James Michael,PF,23,GSW,41,0.554,0.5,0.537
23866,2016,Ray McCallum,PG,24,TOT,41,0.449,0.357,0.385
23867,2016,Ray McCallum,PG,24,SAS,31,0.476,0.313,0.431
23868,2016,Ray McCallum,PG,24,MEM,10,0.425,0.385,0.34
23869,2016,C.J. McCollum,SG,24,POR,80,0.544,0.417,0.463
23870,2016,T.J. McConnell,PG,23,PHI,81,0.511,0.348,0.499
23871,2016,Chris McCullough,PF,20,BRK,24,0.47,0.382,0.413
23872,2016,K.J. McDaniels,SF,22,HOU,37,0.522,0.28,0.468
23873,2016,Doug McDermott,SF,24,CHI,81,0.561,0.425,0.47
23874,2016,Mitch McGary,PF,23,OKC,20,0.474,0,0.579
23875,2016,JaVale McGee,C,28,DAL,34,0.574,0,0.579
23876,2016,Ben McLemore,SG,22,SAC,68,0.531,0.362,0.474
23877,2016,Jordan McRae,PG,24,TOT,22,0.548,0.455,0.429
23878,2016,Jordan McRae,PG,24,PHO,7,0.567,0.273,0.533
23879,2016,Jordan McRae,PG,24,CLE,15,0.537,0.636,0.39
23880,2016,Josh McRoberts,PF,28,MIA,42,0.453,0.245,0.434
23881,2016,Jodie Meeks,SG,28,DET,3,0.506,0.444,0.273
23882,2016,Salah Mejri,C,29,DAL,34,0.636,0,0.636
23883,2016,Jordan Mickey,PF,21,BOS,16,0.398,,0.364
23884,2016,Khris Middleton,SG,24,MIL,79,0.56,0.396,0.466
23885,2016,C.J. Miles,SF,28,IND,64,0.547,0.367,0.474
23886,2016,Andre Miller,PG,39,TOT,39,0.6,0.25,0.582
23887,2016,Andre Miller,PG,39,MIN,26,0.663,0.25,0.648
23888,2016,Andre Miller,PG,39,SAS,13,0.521,0.25,0.5
23889,2016,Mike Miller,SF,35,DEN,47,0.508,0.365,0.3
23890,2016,Patty Mills,PG,27,SAS,81,0.541,0.384,0.469
23891,2016,Elijah Millsap,SG,28,UTA,20,0.384,0.083,0.37
23892,2016,Paul Millsap,PF,30,ATL,81,0.556,0.319,0.512
23893,2016,Nikola Mirotic,PF,24,CHI,66,0.564,0.39,0.43
23894,2016,Nazr Mohammed,C,38,OKC,5,0.68,,0.6
23895,2016,Greg Monroe,C,25,MIL,79,0.562,0,0.522
23896,2016,Luis Montero,SG,22,POR,12,0.337,0.111,0.4
23897,2016,E'Twaun Moore,SG,26,CHI,59,0.548,0.452,0.491
23898,2016,Eric Moreland,PF,24,SAC,8,0.515,,0.5
23899,2016,Marcus Morris,SF,26,DET,80,0.531,0.362,0.467
23900,2016,Markieff Morris,PF,26,TOT,64,0.489,0.303,0.458
23901,2016,Markieff Morris,PF,26,PHO,37,0.456,0.289,0.42
23902,2016,Markieff Morris,PF,26,WAS,27,0.538,0.316,0.524
23903,2016,Anthony Morrow,SG,30,OKC,68,0.543,0.387,0.442
23904,2016,Donatas Motiejunas,PF,25,HOU,37,0.504,0.281,0.5
23905,2016,Timofey Mozgov,C,29,CLE,76,0.593,0.143,0.574
23906,2016,Emmanuel Mudiay,PG,19,DEN,68,0.437,0.319,0.379
23907,2016,Shabazz Muhammad,SF,23,MIN,82,0.548,0.289,0.516
23908,2016,Xavier Munford,SG,23,MEM,14,0.481,0.391,0.426
23909,2016,Mike Muscala,C,24,ATL,60,0.576,0.308,0.566
23910,2016,Larry Nance,PF,23,LAL,63,0.544,0.1,0.541
23911,2016,Shabazz Napier,PG,24,ORL,55,0.46,0.327,0.351
23912,2016,Gary Neal,SG,31,WAS,40,0.558,0.41,0.489
23913,2016,Jameer Nelson,PG,33,DEN,39,0.464,0.299,0.429
23914,2016,Raul Neto,PG,23,UTA,81,0.53,0.395,0.453
23915,2016,Andrew Nicholson,PF,26,ORL,56,0.567,0.36,0.536
23916,2016,Joakim Noah,C,30,CHI,29,0.406,0,0.386
23917,2016,Nerlens Noel,C,21,PHI,67,0.544,0.5,0.521
23918,2016,Lucas Nogueira,C,23,TOR,29,0.642,0.333,0.659
23919,2016,Steve Novak,PF,32,TOT,10,0.651,0.467,0.333
23920,2016,Steve Novak,PF,32,OKC,7,0.708,0.556,0.333
23921,2016,Steve Novak,PF,32,MIL,3,0.543,0.333,
23922,2016,Dirk Nowitzki,PF,37,DAL,75,0.555,0.368,0.483
23923,2016,Jusuf Nurkic,C,21,DEN,32,0.46,0,0.423
23924,2016,J.J. O'Brien,SF,23,UTA,2,0,,0
23925,2016,Johnny O'Bryant,PF,22,MIL,66,0.441,1,0.409
23926,2016,Kyle O'Quinn,PF,25,NYK,65,0.52,0.227,0.498
23927,2016,Jahlil Okafor,C,20,PHI,53,0.536,0.167,0.511
23928,2016,Victor Oladipo,SG,23,ORL,72,0.534,0.348,0.475
23929,2016,Kelly Olynyk,C,24,BOS,69,0.561,0.405,0.486
23930,2016,Kelly Oubre,SF,20,WAS,63,0.507,0.316,0.492
23931,2016,Zaza Pachulia,C,31,DAL,76,0.55,0,0.469
23932,2016,Kostas Papanikolaou,SF,25,DEN,26,0.464,0.313,0.412
23933,2016,Jabari Parker,PF,20,MIL,76,0.535,0.257,0.502
23934,2016,Tony Parker,PG,33,SAS,72,0.546,0.415,0.501
23935,2016,Chandler Parsons,SF,27,DAL,61,0.589,0.414,0.54
23936,2016,Lamar Patterson,SG,24,ATL,35,0.468,0.245,0.516
23937,2016,Patrick Patterson,PF,26,TOR,79,0.534,0.362,0.49
23938,2016,Chris Paul,PG,30,LAC,74,0.575,0.371,0.501
23939,2016,Adreian Payne,PF,24,MIN,52,0.422,0.281,0.389
23940,2016,Cameron Payne,PG,21,OKC,57,0.49,0.324,0.467
23941,2016,Elfrid Payton,PG,21,ORL,73,0.478,0.326,0.451
23942,2016,Nikola Pekovic,C,30,MIN,12,0.459,,0.38
23943,2016,Kendrick Perkins,C,31,NOP,37,0.529,,0.533
23944,2016,Paul Pierce,SF,38,LAC,68,0.489,0.31,0.445
23945,2016,Tibor Pleiss,C,26,UTA,12,0.464,0,0.478
23946,2016,Mason Plumlee,C,25,POR,82,0.564,0,0.52
23947,2016,Miles Plumlee,C,27,MIL,61,0.606,,0.601
23948,2016,Otto Porter,SF,22,WAS,75,0.564,0.367,0.536
23949,2016,Bobby Portis,PF,20,CHI,62,0.469,0.308,0.443
23950,2016,Kristaps Porzingis,PF,20,NYK,72,0.518,0.333,0.454
23951,2016,Dwight Powell,PF,24,DAL,69,0.557,0.125,0.514
23952,2016,Norman Powell,SG,22,TOR,49,0.541,0.404,0.436
23953,2016,Phil Pressey,PG,24,TOT,23,0.433,0.222,0.433
23954,2016,Phil Pressey,PG,24,PHI,14,0.437,0.308,0.405
23955,2016,Phil Pressey,PG,24,PHO,9,0.422,0,0.5
23956,2016,Ronnie Price,PG,32,PHO,62,0.517,0.347,0.453
23957,2016,Pablo Prigioni,PG,38,LAC,59,0.482,0.295,0.519
23958,2016,Tayshaun Prince,SF,35,MIN,77,0.466,0.174,0.476
23959,2016,Julius Randle,PF,21,LAL,81,0.482,0.278,0.436
23960,2016,Zach Randolph,PF,34,MEM,68,0.519,0.231,0.482
23961,2016,J.J. Redick,SG,31,LAC,75,0.632,0.475,0.484
23962,2016,Willie Reed,C,25,BRK,39,0.579,,0.571
23963,2016,Josh Richardson,SG,22,MIA,52,0.569,0.461,0.446
23964,2016,Austin Rivers,SG,23,LAC,67,0.523,0.335,0.495
23965,2016,Andre Roberson,SG,24,OKC,70,0.566,0.311,0.608
23966,2016,Brian Roberts,PG,30,TOT,51,0.552,0.357,0.48
23967,2016,Brian Roberts,PG,30,CHO,30,0.552,0.333,0.477
23968,2016,Brian Roberts,PG,30,POR,21,0.551,0.4,0.486
23969,2016,Glenn Robinson,SF,22,IND,45,0.508,0.378,0.447
23970,2016,Nate Robinson,PG,31,NOP,2,0,0,
23971,2016,Thomas Robinson,PF,24,BRK,71,0.453,0,0.448
23972,2016,Rajon Rondo,PG,29,SAC,72,0.506,0.365,0.479
23973,2016,Derrick Rose,PG,27,CHI,66,0.479,0.293,0.449
23974,2016,Terrence Ross,SF,24,TOR,73,0.551,0.386,0.484
23975,2016,Terry Rozier,PG,21,BOS,39,0.326,0.222,0.291
23976,2016,Ricky Rubio,PG,25,MIN,76,0.529,0.326,0.396
23977,2016,Damjan Rudez,SF,29,MIN,33,0.572,0.34,0.667
23978,2016,Brandon Rush,SG,30,GSW,72,0.56,0.414,0.447
23979,2016,D'Angelo Russell,PG,19,LAL,80,0.507,0.351,0.447
23980,2016,Robert Sacre,C,26,LAL,25,0.474,,0.413
23981,2016,JaKarr Sampson,SF,22,TOT,73,0.504,0.222,0.496
23982,2016,JaKarr Sampson,SF,22,PHI,47,0.49,0.176,0.476
23983,2016,JaKarr Sampson,SF,22,DEN,26,0.532,0.276,0.535
23984,2016,Dennis Schroder,PG,22,ATL,80,0.51,0.322,0.465
23985,2016,Luis Scola,PF,35,TOR,76,0.523,0.404,0.467
23986,2016,Mike Scott,PF,27,ATL,75,0.575,0.392,0.523
23987,2016,Thabo Sefolosha,SF,31,ATL,75,0.578,0.339,0.589
23988,2016,Kevin Seraphin,C,26,NYK,48,0.435,0,0.414
23989,2016,Ramon Sessions,PG,29,WAS,82,0.565,0.324,0.507
23990,2016,Iman Shumpert,SG,25,CLE,54,0.475,0.295,0.447
23991,2016,Jonathon Simmons,SG,26,SAS,55,0.586,0.383,0.533
23992,2016,Henry Sims,C,25,BRK,14,0.504,,0.429
23993,2016,Kyle Singler,SF,27,OKC,68,0.481,0.309,0.452
23994,2016,Donald Sloan,PG,28,BRK,61,0.536,0.384,0.462
23995,2016,Marcus Smart,PG,21,BOS,61,0.463,0.253,0.427
23996,2016,Greg Smith,PF,25,MIN,18,0.545,,0.563
23997,2016,Ish Smith,PG,27,TOT,77,0.465,0.329,0.428
23998,2016,Ish Smith,PG,27,NOP,27,0.484,0.303,0.451
23999,2016,Ish Smith,PG,27,PHI,50,0.46,0.336,0.42
24000,2016,J.R. Smith,SG,30,CLE,77,0.542,0.4,0.438
24001,2016,Jason Smith,C,29,ORL,76,0.513,0.25,0.493
24002,2016,Josh Smith,PF,30,TOT,55,0.439,0.287,0.417
24003,2016,Josh Smith,PF,30,LAC,32,0.456,0.31,0.418
24004,2016,Josh Smith,PF,30,HOU,23,0.419,0.271,0.417
24005,2016,Russ Smith,PG,24,MEM,15,0.415,0.2,0.353
24006,2016,Tony Snell,SF,24,CHI,64,0.478,0.361,0.38
24007,2016,Marreese Speights,C,28,GSW,72,0.506,0.387,0.439
24008,2016,Tiago Splitter,C,31,ATL,36,0.571,0,0.529
24009,2016,Nik Stauskas,SG,22,PHI,73,0.517,0.326,0.473
24010,2016,Lance Stephenson,SF,25,TOT,69,0.548,0.385,0.5
24011,2016,Lance Stephenson,SF,25,LAC,43,0.569,0.404,0.529
24012,2016,Lance Stephenson,SF,25,MEM,26,0.537,0.355,0.487
24013,2016,Alex Stepheson,PF,28,TOT,8,0.341,,0.333
24014,2016,Alex Stepheson,PF,28,LAC,4,0.532,,1
24015,2016,Alex Stepheson,PF,28,MEM,4,0.329,,0.308
24016,2016,Jarnell Stokes,C,22,TOT,7,0.595,,0.6
24017,2016,Jarnell Stokes,C,22,MEM,2,,,
24018,2016,Jarnell Stokes,C,22,MIA,5,0.595,,0.6
24019,2016,Amar'e Stoudemire,C,33,MIA,52,0.599,,0.566
24020,2016,Rodney Stuckey,PG,29,IND,58,0.504,0.241,0.453
24021,2016,Jared Sullinger,PF,23,BOS,81,0.476,0.282,0.458
24022,2016,Walter Tavares,C,23,ATL,11,0.555,,0.579
24023,2016,Jeff Teague,PG,27,ATL,79,0.551,0.4,0.454
24024,2016,Mirza Teletovic,PF,30,PHO,79,0.571,0.393,0.476
24025,2016,Garrett Temple,SF,29,WAS,80,0.52,0.345,0.453
24026,2016,Jason Terry,SG,38,HOU,72,0.54,0.356,0.504
24027,2016,Isaiah Thomas,PG,26,BOS,82,0.562,0.359,0.462
24028,2016,Lance Thomas,PF,27,NYK,59,0.557,0.404,0.458
24029,2016,Hollis Thompson,SG,24,PHI,77,0.525,0.38,0.42
24030,2016,Jason Thompson,C,29,TOT,47,0.558,0.333,0.505
24031,2016,Jason Thompson,C,29,GSW,28,0.535,,0.476
24032,2016,Jason Thompson,C,29,TOR,19,0.575,0.333,0.529
24033,2016,Klay Thompson,SG,25,GSW,80,0.597,0.425,0.51
24034,2016,Tristan Thompson,PF,24,CLE,82,0.611,,0.588
24035,2016,Marcus Thornton,SG,28,TOT,61,0.511,0.337,0.46
24036,2016,Marcus Thornton,SG,28,HOU,47,0.512,0.338,0.461
24037,2016,Marcus Thornton,SG,28,WAS,14,0.508,0.333,0.453
24038,2016,Anthony Tolliver,PF,30,DET,72,0.543,0.36,0.5
24039,2016,Axel Toupane,SF,23,DEN,21,0.49,0.325,0.4
24040,2016,Karl-Anthony Towns,C,20,MIN,82,0.59,0.341,0.559
24041,2016,P.J. Tucker,SF,30,PHO,82,0.506,0.33,0.455
24042,2016,Evan Turner,SG,27,BOS,81,0.513,0.241,0.482
24043,2016,Myles Turner,C,19,IND,60,0.531,0.214,0.506
24044,2016,Beno Udrih,PG,33,TOT,44,0.496,0.341,0.461
24045,2016,Beno Udrih,PG,33,MEM,8,0.497,0.364,0.457
24046,2016,Beno Udrih,PG,33,MIA,36,0.495,0.333,0.462
24047,2016,Jonas Valanciunas,C,23,TOR,60,0.61,,0.565
24048,2016,Anderson Varejao,C,33,TOT,53,0.473,0,0.431
24049,2016,Anderson Varejao,C,33,CLE,31,0.469,0,0.427
24050,2016,Anderson Varejao,C,33,GSW,22,0.477,,0.438
24051,2016,Greivis Vasquez,PG,29,MIL,23,0.435,0.247,0.415
24052,2016,Rashad Vaughn,SG,19,MIL,70,0.398,0.293,0.319
24053,2016,Charlie Villanueva,PF,31,DAL,62,0.473,0.273,0.503
24054,2016,Noah Vonleh,PF,20,POR,78,0.471,0.239,0.457
24055,2016,Nikola Vucevic,C,25,ORL,65,0.531,0.222,0.512
24056,2016,Sasha Vujacic,SG,31,NYK,61,0.503,0.364,0.403
24057,2016,Dwyane Wade,SG,34,MIA,74,0.517,0.159,0.468
24058,2016,Dion Waiters,SG,24,OKC,78,0.492,0.358,0.421
24059,2016,Kemba Walker,PG,25,CHO,81,0.554,0.371,0.459
24060,2016,John Wall,PG,25,WAS,77,0.51,0.351,0.448
24061,2016,T.J. Warren,SF,22,PHO,47,0.549,0.4,0.52
24062,2016,C.J. Watson,PG,31,ORL,33,0.461,0.292,0.371
24063,2016,Briante Weber,PG,23,TOT,7,0.38,0,0.412
24064,2016,Briante Weber,PG,23,MEM,6,0.365,0,0.394
24065,2016,Briante Weber,PG,23,MIA,1,1,,1
24066,2016,Sonny Weems,SG-SF,29,TOT,43,0.459,0.366,0.391
24067,2016,Sonny Weems,SG,29,PHO,36,0.475,0.406,0.386
24068,2016,Sonny Weems,SF,29,PHI,7,0.388,0.222,0.417
24069,2016,David West,PF,35,SAS,78,0.573,0.429,0.546
24070,2016,Russell Westbrook,PG,27,OKC,80,0.554,0.296,0.503
24071,2016,Hassan Whiteside,C,26,MIA,73,0.629,,0.606
24072,2016,Shayne Whittington,PF,24,IND,7,0.463,0,0.556
24073,2016,Andrew Wiggins,SF,20,MIN,81,0.543,0.3,0.486
24074,2016,C.J. Wilcox,SG,25,LAC,23,0.491,0.391,0.395
24075,2016,Alan Williams,PF,23,PHO,10,0.481,,0.417
24076,2016,Deron Williams,PG,31,DAL,65,0.53,0.344,0.454
24077,2016,Derrick Williams,SF,24,NYK,80,0.55,0.293,0.506
24078,2016,Elliot Williams,PG,26,MEM,5,0.34,0.25,0.167
24079,2016,Lou Williams,SG,29,LAL,67,0.584,0.344,0.464
24080,2016,Marvin Williams,PF,29,CHO,81,0.585,0.402,0.504
24081,2016,Mo Williams,PG,33,CLE,41,0.527,0.353,0.48
24082,2016,Justise Winslow,SF,19,MIA,78,0.489,0.276,0.471
24083,2016,Jeff Withey,C,25,UTA,51,0.577,0,0.544
24084,2016,Christian Wood,PF,20,PHI,17,0.49,0.364,0.429
24085,2016,Metta World,SF,36,LAL,35,0.435,0.31,0.312
24086,2016,Brandan Wright,PF,28,MEM,12,0.663,,0.673
24087,2016,Delon Wright,PG,23,TOR,27,0.54,0.385,0.463
24088,2016,Tony Wroten,PG,22,PHI,8,0.412,0.176,0.396
24089,2016,James Young,SG,20,BOS,29,0.384,0.231,0.5
24090,2016,Joe Young,PG,23,IND,41,0.428,0.217,0.423
24091,2016,Nick Young,SG,30,LAL,54,0.483,0.325,0.363
24092,2016,Thaddeus Young,PF,27,BRK,73,0.533,0.233,0.523
24093,2016,Cody Zeller,C,23,CHO,73,0.592,0.1,0.539
24094,2016,Tyler Zeller,C,26,BOS,60,0.539,,0.476
24095,,,,,,,,,
24096,2017,Alex Abrines,SG,23,OKC,68,0.56,0.381,0.426
24097,2017,Quincy Acy,PF,26,TOT,38,0.565,0.411,0.413
24098,2017,Quincy Acy,PF,26,DAL,6,0.355,0.143,0.4
24099,2017,Quincy Acy,PF,26,BRK,32,0.587,0.434,0.414
24100,2017,Steven Adams,C,23,OKC,80,0.589,0,0.572
24101,2017,Arron Afflalo,SG,31,SAC,61,0.559,0.411,0.457
24102,2017,Alexis Ajinca,C,28,NOP,39,0.529,0,0.511
24103,2017,Cole Aldrich,C,28,MIN,62,0.549,,0.523
24104,2017,LaMarcus Aldridge,PF,31,SAS,72,0.532,0.411,0.48
24105,2017,Lavoy Allen,PF,27,IND,61,0.485,0,0.461
24106,2017,Tony Allen,SG,35,MEM,71,0.493,0.278,0.479
24107,2017,Al-Farouq Aminu,SF,26,POR,61,0.506,0.33,0.445
24108,2017,Chris Andersen,C,38,CLE,12,0.497,0,0.474
24109,2017,Alan Anderson,SF,34,LAC,30,0.494,0.318,0.444
24110,2017,Justin Anderson,SF,23,TOT,75,0.537,0.299,0.522
24111,2017,Justin Anderson,SF,23,DAL,51,0.521,0.303,0.477
24112,2017,Justin Anderson,SF,23,PHI,24,0.564,0.292,0.6
24113,2017,Kyle Anderson,SG,23,SAS,72,0.525,0.375,0.462
24114,2017,Ryan Anderson,PF,28,HOU,72,0.583,0.403,0.446
24115,2017,Giannis Antetokounmpo,SF,22,MIL,80,0.599,0.272,0.563
24116,2017,Carmelo Anthony,SF,32,NYK,74,0.535,0.359,0.466
24117,2017,Joel Anthony,C,34,SAS,19,0.64,,0.625
24118,2017,Trevor Ariza,SF,31,HOU,80,0.548,0.344,0.556
24119,2017,Darrell Arthur,PF,28,DEN,41,0.583,0.453,0.429
24120,2017,Omer Asik,C,30,NOP,31,0.517,,0.477
24121,2017,D.J. Augustin,PG,29,ORL,78,0.524,0.347,0.412
24122,2017,Luke Babbitt,SF,27,MIA,68,0.563,0.414,0.366
24123,2017,Ron Baker,SG,23,NYK,52,0.456,0.267,0.45
24124,2017,Wade Baldwin,PG,20,MEM,33,0.404,0.136,0.355
24125,2017,Leandro Barbosa,SG,34,PHO,67,0.509,0.357,0.466
24126,2017,J.J. Barea,PG,32,DAL,35,0.521,0.358,0.456
24127,2017,Harrison Barnes,PF,24,DAL,79,0.541,0.351,0.492
24128,2017,Matt Barnes,SF,36,TOT,74,0.514,0.331,0.467
24129,2017,Matt Barnes,SF,36,SAC,54,0.501,0.327,0.453
24130,2017,Matt Barnes,SF,36,GSW,20,0.569,0.346,0.526
24131,2017,Will Barton,SG,26,DEN,60,0.547,0.37,0.483
24132,2017,Brandon Bass,PF,31,LAC,52,0.65,0.333,0.579
24133,2017,Nicolas Batum,SG,28,CHO,77,0.529,0.333,0.453
24134,2017,Jerryd Bayless,PG,28,PHI,3,0.453,0.4,0.333
24135,2017,Aron Baynes,C,30,DET,75,0.57,,0.513
24136,2017,Kent Bazemore,SF,27,ATL,73,0.504,0.346,0.446
24137,2017,Bradley Beal,SG,23,WAS,77,0.604,0.404,0.538
24138,2017,Malik Beasley,SG,20,DEN,22,0.536,0.321,0.533
24139,2017,Michael Beasley,PF,28,MIL,56,0.584,0.419,0.545
24140,2017,Marco Belinelli,SG,30,CHO,74,0.566,0.36,0.488
24141,2017,DeAndre' Bembry,SF,22,ATL,38,0.481,0.056,0.575
24142,2017,Dragan Bender,PF,19,PHO,43,0.44,0.277,0.483
24143,2017,Anthony Bennett,PF,23,BRK,23,0.533,0.271,0.568
24144,2017,Ben Bentil,PF,21,DAL,3,0,0,0
24145,2017,Davis Bertans,PF,24,SAS,67,0.609,0.399,0.557
24146,2017,Patrick Beverley,SG,28,HOU,67,0.546,0.382,0.463
24147,2017,Bismack Biyombo,C,24,ORL,81,0.546,,0.528
24148,2017,Nemanja Bjelica,PF,28,MIN,65,0.526,0.316,0.531
24149,2017,Tarik Black,C,25,LAL,67,0.56,0.5,0.51
24150,2017,Eric Bledsoe,PG,27,PHO,66,0.563,0.335,0.477
24151,2017,Bojan Bogdanovic,SF,27,TOT,81,0.585,0.367,0.512
24152,2017,Bojan Bogdanovic,SF,27,BRK,55,0.572,0.357,0.509
24153,2017,Bojan Bogdanovic,SF,27,WAS,26,0.617,0.391,0.521
24154,2017,Andrew Bogut,C,32,TOT,27,0.46,0,0.475
24155,2017,Andrew Bogut,C,32,DAL,26,0.46,0,0.475
24156,2017,Andrew Bogut,C,32,CLE,1,,,
24157,2017,Joel Bolomboy,PF,23,UTA,12,0.59,0.25,0.667
24158,2017,Devin Booker,SG,20,PHO,78,0.531,0.363,0.447
24159,2017,Trevor Booker,PF,29,BRK,71,0.554,0.321,0.546
24160,2017,Avery Bradley,SG,26,BOS,55,0.548,0.39,0.504
24161,2017,Corey Brewer,SF,30,TOT,82,0.491,0.229,0.522
24162,2017,Corey Brewer,SF,30,HOU,58,0.491,0.234,0.541
24163,2017,Corey Brewer,SF,30,LAL,24,0.49,0.208,0.495
24164,2017,Malcolm Brogdon,SG,24,MIL,75,0.555,0.404,0.48
24165,2017,Aaron Brooks,PG,32,IND,65,0.507,0.375,0.424
24166,2017,Anthony Brown,SF,24,TOT,11,0.43,0.259,0.478
24167,2017,Anthony Brown,SF,24,NOP,9,0.415,0.25,0.471
24168,2017,Anthony Brown,SF,24,ORL,2,0.5,0.333,0.5
24169,2017,Bobby Brown,PG,32,HOU,25,0.509,0.4,0.36
24170,2017,Jaylen Brown,SF,20,BOS,78,0.539,0.341,0.507
24171,2017,Nicolas Brussino,SF,23,DAL,54,0.498,0.305,0.5
24172,2017,Reggie Bullock,SF,25,DET,31,0.538,0.384,0.473
24173,2017,Trey Burke,PG,24,WAS,57,0.532,0.443,0.459
24174,2017,Alec Burks,SG,25,UTA,42,0.501,0.329,0.43
