Year,Player,Age,Tm,G
23799,2016,Orlando Johnson,26,PHO,2
23800,2016,Orlando Johnson,26,NOP,5
23801,2016,Stanley Johnson,19,DET,73
23802,2016,Tyler Johnson,23,MIA,36
23803,2016,Wesley Johnson,28,LAC,80
23804,2016,Nikola Jokic,20,DEN,80
23805,2016,Dahntay Jones,35,CLE,1
23806,2016,James Jones,35,CLE,48
23807,2016,Terrence Jones,24,HOU,50
23808,2016,Tyus Jones,19,MIN,37
23809,2016,DeAndre Jordan,27,LAC,77
23810,2016,Cory Joseph,24,TOR,80
23811,2016,Chris Kaman,33,POR,16
23812,2016,Frank Kaminsky,22,CHO,81
23813,2016,Enes Kanter,23,OKC,82
23814,2016,Sergey Karasev,22,BRK,40
23815,2016,Sasha Kaun,30,CLE,25
23816,2016,Ryan Kelly,24,LAL,36
23817,2016,Michael Kidd-Gilchrist,22,CHO,7
23818,2016,Sean Kilpatrick,26,TOT,31
23819,2016,Sean Kilpatrick,26,DEN,8
23820,2016,Sean Kilpatrick,26,BRK,23
23821,2016,Brandon Knight,24,PHO,52
23822,2016,Kyle Korver,34,ATL,80
23823,2016,Kosta Koufos,26,SAC,78
23824,2016,Jeremy Lamb,23,CHO,66
23825,2016,Carl Landry,32,PHI,36
23826,2016,Shane Larkin,23,BRK,78
23827,2016,Joffrey Lauvergne,24,DEN,59
23828,2016,Zach LaVine,20,MIN,82
23829,2016,Ty Lawson,28,TOT,66
23830,2016,Ty Lawson,28,HOU,53
23831,2016,Ty Lawson,28,IND,13
23832,2016,Courtney Lee,30,TOT,79
23833,2016,Courtney Lee,30,MEM,51
23834,2016,Courtney Lee,30,CHO,28
23835,2016,David Lee,32,TOT,55
23836,2016,David Lee,32,BOS,30
23837,2016,David Lee,32,DAL,25
23838,2016,Alex Len,22,PHO,78
23839,2016,Kawhi Leonard,24,SAS,72
23840,2016,Meyers Leonard,23,POR,61
23841,2016,Jon Leuer,26,PHO,67
23842,2016,Damian Lillard,25,POR,75
23843,2016,Jeremy Lin,27,CHO,78
23844,2016,Shaun Livingston,30,GSW,78
23845,2016,Kevon Looney,19,GSW,5
23846,2016,Brook Lopez,27,BRK,73
23847,2016,Robin Lopez,27,NYK,82
23848,2016,Kevin Love,27,CLE,77
23849,2016,Kyle Lowry,29,TOR,77
23850,2016,Trey Lyles,20,UTA,80
23851,2016,Shelvin Mack,25,TOT,52
23852,2016,Shelvin Mack,25,ATL,24
23853,2016,Shelvin Mack,25,UTA,28
23854,2016,Ian Mahinmi,29,IND,71
23855,2016,Devyn Marble,23,ORL,28
23856,2016,Boban Marjanovic,27,SAS,54
23857,2016,Kendall Marshall,24,PHI,30
23858,2016,Jarell Martin,21,MEM,27
23859,2016,Kevin Martin,32,TOT,55
23860,2016,Kevin Martin,32,MIN,39
23861,2016,Kevin Martin,32,SAS,16
23862,2016,Wesley Matthews,29,DAL,78
23863,2016,O.J. Mayo,28,MIL,41
23864,2016,Luc Mbah,29,LAC,75
23865,2016,James Michael,23,GSW,41
23866,2016,Ray McCallum,24,TOT,41
23867,2016,Ray McCallum,24,SAS,31
23868,2016,Ray McCallum,24,MEM,10
23869,2016,C.J. McCollum,24,POR,80
23870,2016,T.J. McConnell,23,PHI,81
23871,2016,Chris McCullough,20,BRK,24
23872,2016,K.J. McDaniels,22,HOU,37
23873,2016,Doug McDermott,24,CHI,81
23874,2016,Mitch McGary,23,OKC,20
23875,2016,JaVale McGee,28,DAL,34
23876,2016,Ben McLemore,22,SAC,68
23877,2016,Jordan McRae,24,TOT,22
23878,2016,Jordan McRae,24,PHO,7
23879,2016,Jordan McRae,24,CLE,15
23880,2016,Josh McRoberts,28,MIA,42
23881,2016,Jodie Meeks,28,DET,3
23882,2016,Salah Mejri,29,DAL,34
23883,2016,Jordan Mickey,21,BOS,16
23884,2016,Khris Middleton,24,MIL,79
23885,2016,C.J. Miles,28,IND,64
23886,2016,Andre Miller,39,TOT,39
23887,2016,Andre Miller,39,MIN,26
23888,2016,Andre Miller,39,SAS,13
23889,2016,Mike Miller,35,DEN,47
23890,2016,Patty Mills,27,SAS,81
23891,2016,Elijah Millsap,28,UTA,20
23892,2016,Paul Millsap,30,ATL,81
23893,2016,Nikola Mirotic,24,CHI,66
23894,2016,Nazr Mohammed,38,OKC,5
23895,2016,Greg Monroe,25,MIL,79
23896,2016,Luis Montero,22,POR,12
23897,2016,E'Twaun Moore,26,CHI,59
23898,2016,Eric Moreland,24,SAC,8
23899,2016,Marcus Morris,26,DET,80
23900,2016,Markieff Morris,26,TOT,64
23901,2016,Markieff Morris,26,PHO,37
23902,2016,Markieff Morris,26,WAS,27
23903,2016,Anthony Morrow,30,OKC,68
23904,2016,Donatas Motiejunas,25,HOU,37
23905,2016,Timofey Mozgov,29,CLE,76
23906,2016,Emmanuel Mudiay,19,DEN,68
23907,2016,Shabazz Muhammad,23,MIN,82
23908,2016,Xavier Munford,23,MEM,14
23909,2016,Mike Muscala,24,ATL,60
23910,2016,Larry Nance,23,LAL,63
23911,2016,Shabazz Napier,24,ORL,55
23912,2016,Gary Neal,31,WAS,40
23913,2016,Jameer Nelson,33,DEN,39
23914,2016,Raul Neto,23,UTA,81
23915,2016,Andrew Nicholson,26,ORL,56
23916,2016,Joakim Noah,30,CHI,29
23917,2016,Nerlens Noel,21,PHI,67
23918,2016,Lucas Nogueira,23,TOR,29
23919,2016,Steve Novak,32,TOT,10
23920,2016,Steve Novak,32,OKC,7
23921,2016,Steve Novak,32,MIL,3
23922,2016,Dirk Nowitzki,37,DAL,75
23923,2016,Jusuf Nurkic,21,DEN,32
23924,2016,J.J. O'Brien,23,UTA,2
23925,2016,Johnny O'Bryant,22,MIL,66
23926,2016,Kyle O'Quinn,25,NYK,65
23927,2016,Jahlil Okafor,20,PHI,53
23928,2016,Victor Oladipo,23,ORL,72
23929,2016,Kelly Olynyk,24,BOS,69
23930,2016,Kelly Oubre,20,WAS,63
23931,2016,Zaza Pachulia,31,DAL,76
23932,2016,Kostas Papanikolaou,25,DEN,26
23933,2016,Jabari Parker,20,MIL,76
23934,2016,Tony Parker,33,SAS,72
23935,2016,Chandler Parsons,27,DAL,61
23936,2016,Lamar Patterson,24,ATL,35
23937,2016,Patrick Patterson,26,TOR,79
23938,2016,Chris Paul,30,LAC,74
23939,2016,Adreian Payne,24,MIN,52
23940,2016,Cameron Payne,21,OKC,57
23941,2016,Elfrid Payton,21,ORL,73
23942,2016,Nikola Pekovic,30,MIN,12
23943,2016,Kendrick Perkins,31,NOP,37
23944,2016,Paul Pierce,38,LAC,68
23945,2016,Tibor Pleiss,26,UTA,12
23946,2016,Mason Plumlee,25,POR,82
23947,2016,Miles Plumlee,27,MIL,61
23948,2016,Otto Porter,22,WAS,75
23949,2016,Bobby Portis,20,CHI,62
23950,2016,Kristaps Porzingis,20,NYK,72
23951,2016,Dwight Powell,24,DAL,69
23952,2016,Norman Powell,22,TOR,49
23953,2016,Phil Pressey,24,TOT,23
23954,2016,Phil Pressey,24,PHI,14
23955,2016,Phil Pressey,24,PHO,9
23956,2016,Ronnie Price,32,PHO,62
23957,2016,Pablo Prigioni,38,LAC,59
23958,2016,Tayshaun Prince,35,MIN,77
23959,2016,Julius Randle,21,LAL,81
23960,2016,Zach Randolph,34,MEM,68
23961,2016,J.J. Redick,31,LAC,75
23962,2016,Willie Reed,25,BRK,39
23963,2016,Josh Richardson,22,MIA,52
23964,2016,Austin Rivers,23,LAC,67
23965,2016,Andre Roberson,24,OKC,70
23966,2016,Brian Roberts,30,TOT,51
23967,2016,Brian Roberts,30,CHO,30
23968,2016,Brian Roberts,30,POR,21
23969,2016,Glenn Robinson,22,IND,45
23970,2016,Nate Robinson,31,NOP,2
23971,2016,Thomas Robinson,24,BRK,71
23972,2016,Rajon Rondo,29,SAC,72
23973,2016,Derrick Rose,27,CHI,66
23974,2016,Terrence Ross,24,TOR,73
23975,2016,Terry Rozier,21,BOS,39
23976,2016,Ricky Rubio,25,MIN,76
23977,2016,Damjan Rudez,29,MIN,33
23978,2016,Brandon Rush,30,GSW,72
23979,2016,D'Angelo Russell,19,LAL,80
23980,2016,Robert Sacre,26,LAL,25
23981,2016,JaKarr Sampson,22,TOT,73
23982,2016,JaKarr Sampson,22,PHI,47
23983,2016,JaKarr Sampson,22,DEN,26
23984,2016,Dennis Schroder,22,ATL,80
23985,2016,Luis Scola,35,TOR,76
23986,2016,Mike Scott,27,ATL,75
23987,2016,Thabo Sefolosha,31,ATL,75
23988,2016,Kevin Seraphin,26,NYK,48
23989,2016,Ramon Sessions,29,WAS,82
23990,2016,Iman Shumpert,25,CLE,54
23991,2016,Jonathon Simmons,26,SAS,55
23992,2016,Henry Sims,25,BRK,14
23993,2016,Kyle Singler,27,OKC,68
23994,2016,Donald Sloan,28,BRK,61
23995,2016,Marcus Smart,21,BOS,61
23996,2016,Greg Smith,25,MIN,18
23997,2016,Ish Smith,27,TOT,77
23998,2016,Ish Smith,27,NOP,27
23999,2016,Ish Smith,27,PHI,50
24000,2016,J.R. Smith,30,CLE,77
24001,2016,Jason Smith,29,ORL,76
24002,2016,Josh Smith,30,TOT,55
24003,2016,Josh Smith,30,LAC,32
24004,2016,Josh Smith,30,HOU,23
24005,2016,Russ Smith,24,MEM,15
24006,2016,Tony Snell,24,CHI,64
24007,2016,Marreese Speights,28,GSW,72
24008,2016,Tiago Splitter,31,ATL,36
24009,2016,Nik Stauskas,22,PHI,73
24010,2016,Lance Stephenson,25,TOT,69
24011,2016,Lance Stephenson,25,LAC,43
24012,2016,Lance Stephenson,25,MEM,26
24013,2016,Alex Stepheson,28,TOT,8
24014,2016,Alex Stepheson,28,LAC,4
24015,2016,Alex Stepheson,28,MEM,4
24016,2016,Jarnell Stokes,22,TOT,7
24017,2016,Jarnell Stokes,22,MEM,2
24018,2016,Jarnell Stokes,22,MIA,5
24019,2016,Amar'e Stoudemire,33,MIA,52
24020,2016,Rodney Stuckey,29,IND,58
24021,2016,Jared Sullinger,23,BOS,81
24022,2016,Walter Tavares,23,ATL,11
24023,2016,Jeff Teague,27,ATL,79
24024,2016,Mirza Teletovic,30,PHO,79
24025,2016,Garrett Temple,29,WAS,80
24026,2016,Jason Terry,38,HOU,72
24027,2016,Isaiah Thomas,26,BOS,82
24028,2016,Lance Thomas,27,NYK,59
24029,2016,Hollis Thompson,24,PHI,77
24030,2016,Jason Thompson,29,TOT,47
24031,2016,Jason Thompson,29,GSW,28
24032,2016,Jason Thompson,29,TOR,19
24033,2016,Klay Thompson,25,GSW,80
24034,2016,Tristan Thompson,24,CLE,82
24035,2016,Marcus Thornton,28,TOT,61
24036,2016,Marcus Thornton,28,HOU,47
24037,2016,Marcus Thornton,28,WAS,14
24038,2016,Anthony Tolliver,30,DET,72
24039,2016,Axel Toupane,23,DEN,21
24040,2016,Karl-Anthony Towns,20,MIN,82
24041,2016,P.J. Tucker,30,PHO,82
24042,2016,Evan Turner,27,BOS,81
24043,2016,Myles Turner,19,IND,60
24044,2016,Beno Udrih,33,TOT,44
24045,2016,Beno Udrih,33,MEM,8
24046,2016,Beno Udrih,33,MIA,36
24047,2016,Jonas Valanciunas,23,TOR,60
24048,2016,Anderson Varejao,33,TOT,53
24049,2016,Anderson Varejao,33,CLE,31
24050,2016,Anderson Varejao,33,GSW,22
24051,2016,Greivis Vasquez,29,MIL,23
24052,2016,Rashad Vaughn,19,MIL,70
24053,2016,Charlie Villanueva,31,DAL,62
24054,2016,Noah Vonleh,20,POR,78
24055,2016,Nikola Vucevic,25,ORL,65
24056,2016,Sasha Vujacic,31,NYK,61
24057,2016,Dwyane Wade,34,MIA,74
24058,2016,Dion Waiters,24,OKC,78
24059,2016,Kemba Walker,25,CHO,81
24060,2016,John Wall,25,WAS,77
24061,2016,T.J. Warren,22,PHO,47
24062,2016,C.J. Watson,31,ORL,33
24063,2016,Briante Weber,23,TOT,7
24064,2016,Briante Weber,23,MEM,6
24065,2016,Briante Weber,23,MIA,1
24066,2016,Sonny Weems,29,TOT,43
24067,2016,Sonny Weems,29,PHO,36
24068,2016,Sonny Weems,29,PHI,7
24069,2016,David West,35,SAS,78
24070,2016,Russell Westbrook,27,OKC,80
24071,2016,Hassan Whiteside,26,MIA,73
24072,2016,Shayne Whittington,24,IND,7
24073,2016,Andrew Wiggins,20,MIN,81
24074,2016,C.J. Wilcox,25,LAC,23
24075,2016,Alan Williams,23,PHO,10
24076,2016,Deron Williams,31,DAL,65
24077,2016,Derrick Williams,24,NYK,80
24078,2016,Elliot Williams,26,MEM,5
24079,2016,Lou Williams,29,LAL,67
24080,2016,Marvin Williams,29,CHO,81
24081,2016,Mo Williams,33,CLE,41
24082,2016,Justise Winslow,19,MIA,78
24083,2016,Jeff Withey,25,UTA,51
24084,2016,Christian Wood,20,PHI,17
24085,2016,Metta World,36,LAL,35
24086,2016,Brandan Wright,28,MEM,12
24087,2016,Delon Wright,23,TOR,27
24088,2016,Tony Wroten,22,PHI,8
24089,2016,James Young,20,BOS,29
24090,2016,Joe Young,23,IND,41
24091,2016,Nick Young,30,LAL,54
24092,2016,Thaddeus Young,27,BRK,73
24093,2016,Cody Zeller,23,CHO,73
24094,2016,Tyler Zeller,26,BOS,60
24095,,,,,
24096,2017,Alex Abrines,23,OKC,68
24097,2017,Quincy Acy,26,TOT,38
24098,2017,Quincy Acy,26,DAL,6
24099,2017,Quincy Acy,26,BRK,32
24100,2017,Steven Adams,23,OKC,80
24101,2017,Arron Afflalo,31,SAC,61
24102,2017,Alexis Ajinca,28,NOP,39
24103,2017,Cole Aldrich,28,MIN,62
24104,2017,LaMarcus Aldridge,31,SAS,72
24105,2017,Lavoy Allen,27,IND,61
24106,2017,Tony Allen,35,MEM,71
24107,2017,Al-Farouq Aminu,26,POR,61
24108,2017,Chris Andersen,38,CLE,12
24109,2017,Alan Anderson,34,LAC,30
24110,2017,Justin Anderson,23,TOT,75
24111,2017,Justin Anderson,23,DAL,51
24112,2017,Justin Anderson,23,PHI,24
24113,2017,Kyle Anderson,23,SAS,72
24114,2017,Ryan Anderson,28,HOU,72
24115,2017,Giannis Antetokounmpo,22,MIL,80
24116,2017,Carmelo Anthony,32,NYK,74
24117,2017,Joel Anthony,34,SAS,19
24118,2017,Trevor Ariza,31,HOU,80
24119,2017,Darrell Arthur,28,DEN,41
24120,2017,Omer Asik,30,NOP,31
24121,2017,D.J. Augustin,29,ORL,78
24122,2017,Luke Babbitt,27,MIA,68
24123,2017,Ron Baker,23,NYK,52
24124,2017,Wade Baldwin,20,MEM,33
24125,2017,Leandro Barbosa,34,PHO,67
24126,2017,J.J. Barea,32,DAL,35
24127,2017,Harrison Barnes,24,DAL,79
24128,2017,Matt Barnes,36,TOT,74
24129,2017,Matt Barnes,36,SAC,54
24130,2017,Matt Barnes,36,GSW,20
24131,2017,Will Barton,26,DEN,60
24132,2017,Brandon Bass,31,LAC,52
24133,2017,Nicolas Batum,28,CHO,77
24134,2017,Jerryd Bayless,28,PHI,3
24135,2017,Aron Baynes,30,DET,75
24136,2017,Kent Bazemore,27,ATL,73
24137,2017,Bradley Beal,23,WAS,77
24138,2017,Malik Beasley,20,DEN,22
24139,2017,Michael Beasley,28,MIL,56
24140,2017,Marco Belinelli,30,CHO,74
24141,2017,DeAndre' Bembry,22,ATL,38
24142,2017,Dragan Bender,19,PHO,43
24143,2017,Anthony Bennett,23,BRK,23
24144,2017,Ben Bentil,21,DAL,3
24145,2017,Davis Bertans,24,SAS,67
24146,2017,Patrick Beverley,28,HOU,67
24147,2017,Bismack Biyombo,24,ORL,81
24148,2017,Nemanja Bjelica,28,MIN,65
24149,2017,Tarik Black,25,LAL,67
24150,2017,Eric Bledsoe,27,PHO,66
24151,2017,Bojan Bogdanovic,27,TOT,81
24152,2017,Bojan Bogdanovic,27,BRK,55
24153,2017,Bojan Bogdanovic,27,WAS,26
24154,2017,Andrew Bogut,32,TOT,27
24155,2017,Andrew Bogut,32,DAL,26
24156,2017,Andrew Bogut,32,CLE,1
24157,2017,Joel Bolomboy,23,UTA,12
24158,2017,Devin Booker,20,PHO,78
24159,2017,Trevor Booker,29,BRK,71
24160,2017,Avery Bradley,26,BOS,55
24161,2017,Corey Brewer,30,TOT,82
24162,2017,Corey Brewer,30,HOU,58
24163,2017,Corey Brewer,30,LAL,24
24164,2017,Malcolm Brogdon,24,MIL,75
24165,2017,Aaron Brooks,32,IND,65
24166,2017,Anthony Brown,24,TOT,11
24167,2017,Anthony Brown,24,NOP,9
24168,2017,Anthony Brown,24,ORL,2
24169,2017,Bobby Brown,32,HOU,25
24170,2017,Jaylen Brown,20,BOS,78
24171,2017,Nicolas Brussino,23,DAL,54
24172,2017,Reggie Bullock,25,DET,31
24173,2017,Trey Burke,24,WAS,57
24174,2017,Alec Burks,25,UTA,42
24175,2017,Jimmy Butler,27,CHI,76
24176,2017,Bruno Caboclo,21,TOR,9
24177,2017,Jose Calderon,35,TOT,41
24178,2017,Jose Calderon,35,LAL,24
24179,2017,Jose Calderon,35,ATL,17
24180,2017,Kentavious Caldwell-Pope,23,DET,76
24181,2017,Isaiah Canaan,25,CHI,39
24182,2017,Clint Capela,22,HOU,65
24183,2017,DeMarre Carroll,30,TOR,72
24184,2017,Vince Carter,40,MEM,73
24185,2017,Michael Carter-Williams,25,CHI,45
24186,2017,Omri Casspi,28,TOT,36
24187,2017,Omri Casspi,28,SAC,22
24188,2017,Omri Casspi,28,NOP,1
24189,2017,Omri Casspi,28,MIN,13
24190,2017,Willie Cauley-Stein,23,SAC,75
24191,2017,Tyson Chandler,34,PHO,47
24192,2017,Wilson Chandler,29,DEN,71
24193,2017,Marquese Chriss,19,PHO,82
24194,2017,Rakeem Christmas,25,IND,29
24195,2017,Semaj Christon,24,OKC,64
24196,2017,Ian Clark,25,GSW,77
24197,2017,Jordan Clarkson,24,LAL,82
24198,2017,Norris Cole,28,OKC,13
24199,2017,Darren Collison,29,SAC,68
24200,2017,Nick Collison,36,OKC,20
24201,2017,Mike Conley,29,MEM,69
24202,2017,Pat Connaughton,24,POR,39
24203,2017,Quinn Cook,23,TOT,14
24204,2017,Quinn Cook,23,DAL,5
24205,2017,Quinn Cook,23,NOP,9
24206,2017,DeMarcus Cousins,26,TOT,72
24207,2017,DeMarcus Cousins,26,SAC,55
24208,2017,DeMarcus Cousins,26,NOP,17
24209,2017,Robert Covington,26,PHI,67
24210,2017,Allen Crabbe,24,POR,79
24211,2017,Jamal Crawford,36,LAC,82
24212,2017,Jordan Crawford,28,NOP,19
24213,2017,Jae Crowder,26,BOS,72
24214,2017,Dante Cunningham,29,NOP,66
24215,2017,Seth Curry,26,DAL,70
24216,2017,Stephen Curry,28,GSW,79
24217,2017,Troy Daniels,25,MEM,67
24218,2017,Anthony Davis,23,NOP,75
24219,2017,Deyonta Davis,20,MEM,36
24220,2017,Ed Davis,27,POR,46
24221,2017,Dewayne Dedmon,27,SAS,76
24222,2017,Sam Dekker,22,HOU,77
24223,2017,Malcolm Delaney,27,ATL,73
24224,2017,Matthew Dellavedova,26,MIL,76
24225,2017,Luol Deng,31,LAL,56
24226,2017,DeMar DeRozan,27,TOR,74
24227,2017,Cheick Diallo,20,NOP,17
24228,2017,Boris Diaw,34,UTA,73
24229,2017,Gorgui Dieng,27,MIN,82
24230,2017,Spencer Dinwiddie,23,BRK,59
24231,2017,Toney Douglas,30,MEM,24
24232,2017,Goran Dragic,30,MIA,73
24233,2017,Andre Drummond,23,DET,81
24234,2017,Jared Dudley,31,PHO,64
24235,2017,Mike Dunleavy,36,TOT,53
24236,2017,Mike Dunleavy,36,CLE,23
24237,2017,Mike Dunleavy,36,ATL,30
24238,2017,Kris Dunn,22,MIN,78
24239,2017,Kevin Durant,28,GSW,62
24240,2017,Jarell Eddie,25,PHO,5
24241,2017,Henry Ellenson,20,DET,19
24242,2017,Wayne Ellington,29,MIA,62
24243,2017,Monta Ellis,31,IND,74
24244,2017,Joel Embiid,22,PHI,31
24245,2017,James Ennis,26,MEM,64
24246,2017,Tyler Ennis,22,TOT,53
24247,2017,Tyler Ennis,22,HOU,31
24248,2017,Tyler Ennis,22,LAL,22
24249,2017,Tyreke Evans,27,TOT,40
24250,2017,Tyreke Evans,27,NOP,26
24251,2017,Tyreke Evans,27,SAC,14
24252,2017,Dante Exum,21,UTA,66
24253,2017,Kenneth Faried,27,DEN,61
24254,2017,Jordan Farmar,30,SAC,2
24255,2017,Derrick Favors,25,UTA,50
24256,2017,Kay Felder,21,CLE,42
24257,2017,Cristiano Felicio,24,CHI,66
24258,2017,Raymond Felton,32,LAC,80
24259,2017,Yogi Ferrell,23,TOT,46
24260,2017,Yogi Ferrell,23,BRK,10
24261,2017,Yogi Ferrell,23,DAL,36
24262,2017,Dorian Finney-Smith,23,DAL,81
24263,2017,Bryn Forbes,23,SAS,36
24264,2017,Evan Fournier,24,ORL,68
24265,2017,Randy Foye,33,BRK,69
24266,2017,Tim Frazier,26,NOP,65
24267,2017,Channing Frye,33,CLE,74
24268,2017,Danilo Gallinari,28,DEN,63
24269,2017,Langston Galloway,25,TOT,74
24270,2017,Langston Galloway,25,NOP,55
24271,2017,Langston Galloway,25,SAC,19
24272,2017,Patricio Garino,23,ORL,5
24273,2017,Marc Gasol,32,MEM,74
24274,2017,Pau Gasol,36,SAS,64
24275,2017,Rudy Gay,30,SAC,30
24276,2017,Michael Gbinije,24,DET,9
24277,2017,Alonzo Gee,29,DEN,13
24278,2017,Paul George,26,IND,75
24279,2017,Marcus Georges-Hunt,22,ORL,5
24280,2017,Jonathan Gibson,29,DAL,17
24281,2017,Taj Gibson,31,TOT,78
24282,2017,Taj Gibson,31,CHI,55
24283,2017,Taj Gibson,31,OKC,23
24284,2017,Manu Ginobili,39,SAS,69
24285,2017,Rudy Gobert,24,UTA,81
24286,2017,Archie Goodwin,22,TOT,15
24287,2017,Archie Goodwin,22,NOP,3
24288,2017,Archie Goodwin,22,BRK,12
24289,2017,Aaron Gordon,21,ORL,80
24290,2017,Eric Gordon,28,HOU,75
24291,2017,Marcin Gortat,32,WAS,82
24292,2017,Treveon Graham,23,CHO,27
24293,2017,Jerami Grant,22,TOT,80
24294,2017,Jerami Grant,22,PHI,2
24295,2017,Jerami Grant,22,OKC,78
24296,2017,Jerian Grant,24,CHI,63
24297,2017,Danny Green,29,SAS,68
24298,2017,Draymond Green,26,GSW,76
24299,2017,Gerald Green,31,BOS,47
24300,2017,JaMychal Green,26,MEM,77
24301,2017,Jeff Green,30,ORL,69
24302,2017,Blake Griffin,27,LAC,61
24303,2017,Justin Hamilton,26,BRK,64
24304,2017,A.J. Hammons,24,DAL,22
24305,2017,Tim Hardaway,24,ATL,79
24306,2017,James Harden,27,HOU,81
24307,2017,Maurice Harkless,23,POR,77
24308,2017,Justin Harper,27,PHI,3
24309,2017,Montrezl Harrell,23,HOU,58
24310,2017,Devin Harris,33,DAL,65
24311,2017,Gary Harris,22,DEN,57
24312,2017,Joe Harris,25,BRK,52
24313,2017,Manny Harris,27,DAL,4
24314,2017,Tobias Harris,24,DET,82
24315,2017,Aaron Harrison,22,CHO,5
24316,2017,Andrew Harrison,22,MEM,72
24317,2017,Udonis Haslem,36,MIA,17
24318,2017,Spencer Hawes,28,TOT,54
24319,2017,Spencer Hawes,28,CHO,35
24320,2017,Spencer Hawes,28,MIL,19
24321,2017,Gordon Hayward,26,UTA,73
24322,2017,Gerald Henderson,29,PHI,72
24323,2017,John Henson,26,MIL,58
24324,2017,Juan Hernangomez,21,DEN,62
24325,2017,Willy Hernangomez,22,NYK,72
24326,2017,Mario Hezonja,21,ORL,65
24327,2017,Roy Hibbert,30,TOT,48
24328,2017,Roy Hibbert,30,CHO,42
24329,2017,Roy Hibbert,30,DEN,6
24330,2017,Buddy Hield,23,TOT,82
24331,2017,Buddy Hield,23,NOP,57
24332,2017,Buddy Hield,23,SAC,25
24333,2017,Nene Hilario,34,HOU,67
24334,2017,George Hill,30,UTA,49
24335,2017,Jordan Hill,29,MIN,7
24336,2017,Solomon Hill,25,NOP,80
24337,2017,Darrun Hilliard,23,DET,39
24338,2017,Jrue Holiday,26,NOP,67
24339,2017,Justin Holiday,27,NYK,82
24340,2017,Rondae Hollis-Jefferson,22,BRK,78
24341,2017,Richaun Holmes,23,PHI,57
24342,2017,Rodney Hood,24,UTA,59
24343,2017,Al Horford,30,BOS,68
24344,2017,Danuel House,23,WAS,1
24345,2017,Dwight Howard,31,ATL,74
24346,2017,Marcelo Huertas,33,LAL,23
24347,2017,Josh Huestis,25,OKC,2
24348,2017,Kris Humphries,31,ATL,56
24349,2017,R.J. Hunter,23,CHI,3
24350,2017,Serge Ibaka,27,TOT,79
24351,2017,Serge Ibaka,27,ORL,56
24352,2017,Serge Ibaka,27,TOR,23
24353,2017,Andre Iguodala,33,GSW,76
24354,2017,Ersan Ilyasova,29,TOT,82
24355,2017,Ersan Ilyasova,29,OKC,3
24356,2017,Ersan Ilyasova,29,PHI,53
24357,2017,Ersan Ilyasova,29,ATL,26
24358,2017,Joe Ingles,29,UTA,82
24359,2017,Brandon Ingram,19,LAL,79
24360,2017,Kyrie Irving,24,CLE,72
24361,2017,Jarrett Jack,33,NOP,2
24362,2017,Demetrius Jackson,22,BOS,5
24363,2017,Pierre Jackson,25,DAL,8
24364,2017,Reggie Jackson,26,DET,52
24365,2017,LeBron James,32,CLE,74
24366,2017,Al Jefferson,32,IND,66
24367,2017,Richard Jefferson,36,CLE,79
24368,2017,John Jenkins,25,PHO,4
24369,2017,Brandon Jennings,27,TOT,81
24370,2017,Brandon Jennings,27,NYK,58
24371,2017,Brandon Jennings,27,WAS,23
24372,2017,Jonas Jerebko,29,BOS,78
24373,2017,Amir Johnson,29,BOS,80
24374,2017,Brice Johnson,22,LAC,3
24375,2017,James Johnson,29,MIA,76
24376,2017,Joe Johnson,35,UTA,78
24377,2017,Stanley Johnson,20,DET,77
24378,2017,Tyler Johnson,24,MIA,73
24379,2017,Wesley Johnson,29,LAC,68
24380,2017,Nikola Jokic,21,DEN,73
24381,2017,Dahntay Jones,36,CLE,1
24382,2017,Damian Jones,21,GSW,10
24383,2017,Derrick Jones,19,PHO,32
24384,2017,James Jones,36,CLE,48
24385,2017,Terrence Jones,25,TOT,54
24386,2017,Terrence Jones,25,NOP,51
24387,2017,Terrence Jones,25,MIL,3
24388,2017,Tyus Jones,20,MIN,60
24389,2017,DeAndre Jordan,28,LAC,81
24390,2017,Cory Joseph,25,TOR,80
24391,2017,Frank Kaminsky,23,CHO,75
24392,2017,Enes Kanter,24,OKC,72
24393,2017,Ryan Kelly,25,ATL,16
24394,2017,Michael Kidd-Gilchrist,23,CHO,81
24395,2017,Sean Kilpatrick,27,BRK,70
24396,2017,Brandon Knight,25,PHO,54
24397,2017,Kyle Korver,35,TOT,67
24398,2017,Kyle Korver,35,ATL,32
24399,2017,Kyle Korver,35,CLE,35
24400,2017,Kosta Koufos,27,SAC,71
24401,2017,Mindaugas Kuzminskas,27,NYK,68
24402,2017,Skal Labissiere,20,SAC,33
24403,2017,Jeremy Lamb,24,CHO,62
24404,2017,Nicolas Laprovittola,27,SAS,18
24405,2017,Joffrey Lauvergne,25,TOT,70
24406,2017,Joffrey Lauvergne,25,OKC,50
24407,2017,Joffrey Lauvergne,25,CHI,20
24408,2017,Zach LaVine,21,MIN,47
24409,2017,Ty Lawson,29,SAC,69
24410,2017,Jake Layman,22,POR,35
24411,2017,Courtney Lee,31,NYK,77
24412,2017,David Lee,33,SAS,79
24413,2017,Alex Len,23,PHO,77
24414,2017,Kawhi Leonard,25,SAS,74
24415,2017,Meyers Leonard,24,POR,74
24416,2017,Jon Leuer,27,DET,75
24417,2017,Caris LeVert,22,BRK,57
24418,2017,DeAndre Liggins,28,TOT,62
24419,2017,DeAndre Liggins,28,CLE,61
